track_id,D_fit,alpha_fit
1,0.2580453446262665,1.112079492341131
5,0.0199326823716365,0.3441754253831253
7,0.0643835175144196,0.6746632207917301
9,0.1638766933373543,0.9242840866366012
10,0.1053549714931442,1.06789776009176
13,0.0559506899103314,0.7419561684882464
15,0.2112258928690877,0.9090530343362296
17,0.4246872809607528,0.9953268240405888
18,0.5992060045551479,1.11554605774641
20,1.2335054475017848,1.1763786323521763
21,0.4273681686073188,1.2036468437528507
22,0.0107588440413311,0.2128643636578305
24,0.4350806880747042,1.0106388405388196
28,0.2108231780382616,1.0091320425129195
29,0.2374366441308898,1.0437668029420877
30,0.3348146731066267,0.9536312874638004
31,0.20668703004048,0.6720417255947596
32,0.1852691997950496,0.855743713051834
33,0.148842011193609,0.8494087910228291
34,0.1101345616076849,0.7343265870104538
36,0.3549502429217795,0.9729852577494714
40,0.0401148150365899,0.5082922176701775
42,0.8298483500905909,1.2810686674175389
44,0.0309619768020278,0.6044108989463739
45,0.548246509956988,1.2211475352624832
46,0.0642931878948679,0.7089770877759494
47,0.5322693729568606,1.1549112909514068
49,0.6567722276735093,1.1900945024214018
52,0.2047322230888127,1.1837023506168356
53,0.2986739988559022,0.9988407054343184
54,1.1063433321166842,1.2116097992054993
55,0.0438304967450531,0.5076063161175888
56,0.1186866659034506,0.6323731089445364
58,0.0771630680053665,0.5015376205633758
59,0.7761262635433417,1.3159838834421351
60,0.2208518655376196,0.989685778273784
63,0.5942911382129017,1.1746680985757851
65,0.1288333654641776,0.8919901633539908
66,0.1341184586613925,0.8351071393391455
67,0.6342888604030505,1.1436980452558274
68,0.0758368907811318,0.9025724523820424
71,0.303661689461602,0.8370458270381599
73,0.2400201848107574,0.9115371901571924
74,0.0210906111522896,0.2491630031751903
75,0.4060941495290664,1.1986080497510896
76,0.0433258653059882,0.6218867161373973
77,0.0836274644417763,0.9161659271657174
80,0.4932977974019293,1.0528826950406895
81,0.3256959118380214,0.996563807835052
82,0.2342394651245752,1.0575429853337943
83,0.4449420414520337,0.7456254943534931
84,0.2423927910440672,0.831253692061098
85,0.3717656141774264,0.9869164996972368
86,0.0183076936120629,0.5157330398383199
89,0.1473081936777947,0.753014837579162
90,0.4006784801190975,0.9851506755939728
91,0.3569213511821303,0.9311238807126
93,0.0572755347185494,0.8551791940657038
97,0.5171405392769657,1.117217181044994
98,0.3594129674090262,1.0501276364720125
99,1.6905032866755176,1.354145063069231
100,0.2771150358352603,0.8840084165361599
101,0.0909176803092219,0.7112553671486428
102,0.6313297124880755,1.0356170817316472
