track_id,D_fit,alpha_fit
1907,0.0372869424994312,0.7756726287978598
1910,0.0107947447715823,0.3970589082048538
1918,0.0084362071973682,0.3954167756402294
1928,0.2483900294727951,0.8628497891288627
1932,0.0376507620552715,0.668239372160011
1947,0.0104141364419449,0.4156756817580383
1954,0.0082808838827064,0.1716102448633189
1962,0.1512834312752446,1.1460597638274037
1965,0.0157089091333126,0.3266382512006719
1972,0.1127213518198628,0.6093024370449535
1982,0.0056019450539817,0.0684678090675844
1989,0.0999580801462408,0.7303480097114352
1990,0.1048944245607935,0.8585089372285635
1991,0.0460733741043697,0.6773090669294901
1998,0.0250482808411692,0.1363548184600475
1999,0.0448877925409202,0.6404535906399755
2006,0.1275419182586158,1.0676901100491678
2007,0.0201795368653855,0.6221746091661082
2009,0.0026229044405943,0.0675265418555813
2013,0.0710209388356259,0.385207951517856
2018,0.1156389542488871,0.8647464285784281
2022,0.0246916613972991,0.5460135396998499
2040,0.0347300498828518,0.5576065751240554
2053,0.0443179458620737,0.6667687820895437
2054,0.0850975780112637,1.0116346285522382
2055,0.078727614742546,0.8951146528213106
2061,0.2071972274209861,1.0055975677784397
2081,0.0119499562520448,0.4161803127467684
2084,0.2245137120135255,0.7648439039887972
2089,1.870441679578279,1.627099533637436
2094,0.011691589081975,0.4200388430220488
2121,1.8674428886367307,1.5050057606545062
2124,0.0220103737729421,0.6548476748871034
2125,0.0101953693886754,0.493757849496454
2129,0.061098241059894,0.8249925165803441
2142,0.0020221133826262,0.3229314131459908
2143,0.0130255911342825,0.3951954470078044
2157,0.0256959903388812,0.4164669056620616
2160,0.0044275627935939,1.1098538781872533e-13
2161,0.2326343578698056,0.9609904695287462
2171,0.0048973410769581,0.0045526370259334
2179,0.0142245407514878,0.4923741162345381
2186,0.7973494231231312,1.4625582588957946
2189,0.0306278677980633,0.5464193205742143
2193,0.0848610810155385,0.452706528877877
2202,0.2860299588045403,1.0905427059875124
2228,0.0175334380897523,0.3697520109481285
2237,0.3668179587362836,1.1882637466991903
2239,0.0177855671260766,0.1715642064689613
2245,0.0494407215036853,0.6995956626611541
2246,0.017920326814827,0.3755849805398483
2261,0.0029243043390814,7.309121304743679e-12
2264,0.0156764835452246,0.1604623997608351
2267,0.0033745906494293,0.1122115726722013
2269,0.0220495833259994,0.3310178569314809
2281,0.015224927525813,0.1614907337746714
2300,0.0262424574476938,0.5191739057363544
2302,0.0056821719757923,0.2298358703636743
2303,0.0320686731802535,0.6343157096330285
2308,0.0275982379424241,0.5568989623123483
2315,0.0943477899673282,0.7983053825966154
2320,0.0200139285052297,0.1016103757271415
2321,0.0087312736887805,0.2405530661503055
2324,0.00995555215474,2.7556171751397736e-14
2326,0.0271968502826199,0.6639537240194743
2333,0.006935368718134,0.2537773165573847
2341,0.0417872880290482,0.6842088175039898
2342,0.3319162859359521,1.05882891666254
2356,0.0152351301133548,0.0366046367750739
2360,0.0257778022931417,0.3518000718596087
2375,0.0067591327134011,0.5035736101072978
2377,0.0075944803524631,5.792881943179574e-09
2396,0.0169327393905844,0.3855749643631779
2399,0.0313184186086564,0.531545207721025
2401,0.0397759288550592,0.6809952433773544
2407,0.0804105417116989,0.8686342944117879
2409,0.0050486936818609,0.3375573780238465
2412,0.0070032415811654,0.1660524617039608
2428,0.0458378372414487,0.7303644624520982
2433,0.0896786108500191,0.4505409383785449
2434,0.020171381795198,0.570993203587565
2457,0.473910749620057,1.416567429558958
2465,0.0268865895566101,0.416861745466883
2480,0.0277744275144474,0.6000322198419101
2484,0.0605938640793503,0.6678267809749246
2502,0.0058018098373256,0.1689735831770536
2510,0.0106157220460461,0.1725907723918256
2526,0.0086486286773568,2.619020421919307e-17
2532,0.0037415242901319,0.1493491103095545
2536,0.034424596022627,0.610949882494479
2540,0.0107524523546466,0.28780563854038
2542,0.1413330521966144,0.8804505573237413
2549,0.0110892844735878,0.2787664805555305
2551,0.0111483388400882,0.4054394501045725
2554,0.0221237146763077,0.6573459652459184
2572,0.1930362805687544,0.8801150988424649
2578,0.0210129443113997,0.3035282463109595
2598,0.0371877768820337,0.5560343034673255
2599,0.0144587442608885,0.2881996258941319
2622,0.0099533436760138,0.3699593510865515
2637,0.0431355543370884,0.74685655652187
2648,0.0056028391162906,3.1935238668578455e-14
2667,0.8537031845371236,1.3667209348642857
2672,0.0161023623190223,0.509135041300283
2683,5.402372937050601,2.017845985523929
2690,0.0095886453109387,0.3586883183553596
2705,0.0085094195313796,0.2656579646828634
2716,0.007857175789388,0.1380973305071403
2721,0.0684614828046633,0.8211326153795576
2730,0.0161302461430272,0.3569112321094908
2739,0.0105986142144293,0.4528297526730407
2749,0.0393080342356578,0.6334034733533337
2751,0.0062223872720465,0.3419640245151737
2757,0.0072284350608456,0.1650918358879762
2760,0.0197390380717049,0.0804508677886889
2782,0.0069397276699996,0.1469361968651001
2789,0.0042692230363157,0.1526233143702944
2796,0.0203996287025461,0.421904403913298
2797,0.130745776806771,0.9607453437400718
2822,0.0289684249634512,0.5220714784967903
2831,0.0073592776510821,0.142660511759285
2833,0.0839583708631636,0.7653611859544333
2842,0.0509307211191042,0.8541206726614642
2858,0.0853817125643653,0.5959833399393544
2861,0.0115444804868834,0.1890751101234582
2868,0.0021236732520824,0.0780189716401338
2887,0.1666166782948387,1.0613349711442488
2901,2.8253090909914644,1.5161774474560843
2902,0.0737662148232358,0.44993675411342
2907,0.0179436410047403,0.4440394684640787
2908,0.0648405546717451,0.8599337106428715
2911,0.0603470124202719,0.8740109508241634
2915,2.209106515352646,1.7965250619764466
2933,0.1871175956554858,0.9308536972288788
2944,0.0059728711085198,2.9660048065587783e-14
2958,0.939831724125198,1.3937674598033212
2961,0.0118398607811223,0.1808469582614128
2984,0.0015453043674341,8.80517343432911e-10
2990,0.1017366393874888,0.7572486034596656
2991,0.0028921728357048,0.1332039192429923
2993,0.5431356620742097,0.997553769048799
2995,0.0056990670678903,1.645339917782603e-13
3001,0.0429575062706432,0.5288023721838738
3002,0.0975904064822201,0.5520307139891415
3006,0.1516615802964677,0.9994020952488644
3017,0.0812900572641642,0.8472942166274233
3018,0.0074678739556429,0.1860212063912873
3028,0.0028580577725902,3.4518937384679725e-15
3034,0.0099883675296406,0.3461613380722673
3050,0.0070039249414708,0.2561830404175164
3064,0.0182599703154863,0.4352606344835609
3066,2.351722393763796,1.537955357061355
3074,0.020731923129154,0.4787280064712508
3085,0.0188245136910867,0.3830262530811704
3088,0.0029504755785976,2.7153934628275484e-15
3095,0.0072835004810458,0.1123684072426204
3104,0.0060415639985629,4.256490263562811e-10
3110,0.1829039739623917,1.0602806815037853
3122,0.0353768497233308,0.4423663451721831
3123,0.0092346971208309,0.3245119208465964
3124,0.080604653552438,0.7401847757259996
3130,0.0057371180210959,0.1468801613100653
3143,0.0080912653591198,0.1858547624183698
3144,0.0046737499082825,4.415492205159951e-15
3150,0.6196974366079218,1.3478464866946156
3172,0.0279572672937226,0.8532262435579168
3175,0.0235965753083527,0.5974957771246339
3176,0.0106883962355067,0.1248437199597763
3180,0.0077315958904426,6.353105956241634e-12
3183,0.0660584943907476,0.9102476097805604
3188,0.0322801497954857,0.6495461822652888
3198,0.0299850801252776,0.4999482996003038
3203,0.0023916971636492,1.3904262482070155e-10
3208,0.0080638259260525,0.3209273902011789
3215,0.0033047873336036,0.1774731850634016
3230,0.0106527337998296,0.3457567416569389
3233,0.1108004131858185,0.8871954814279438
3247,0.080632010588084,0.540117203371657
3281,0.0193248913412599,0.4235911155987307
3287,0.0180207798158356,0.3799451945443262
3293,0.0980562176648813,0.8773786276541471
3303,0.0060916308399231,0.1088642100010043
3315,0.0209311822498023,0.466340999210149
3317,0.5457802995956436,1.0241687951710134
3320,0.0695729547939237,0.7303037734826445
3331,0.0124357406666299,0.6928878413629581
3346,0.0107523738168448,0.0413427981686338
3349,0.0318248098523782,0.6645838767233583
3352,0.0046461376816677,0.161262512947322
3385,0.555832850511632,1.672184740245672
3390,0.0566244883141676,0.6170029978412733
3400,0.0308083186606931,0.6825848750934443
3423,0.009035526830676,0.4327175633068694
3439,0.0428495715569863,0.5645854044899176
3441,0.0096950152981578,0.3125174745629744
3444,0.00923327512623,2.53629534967614e-12
3467,0.0183971551060084,0.3495122622503855
3472,0.0067055253115653,6.934506032729416e-13
3478,0.0574242373801241,0.6754236720988248
3480,0.047117657827586,0.7538372469441326
3501,0.0043257532142621,0.0544584496173036
3515,0.004688383462155,0.0262865429825882
3524,0.2780902665344299,1.096644474009529
3545,0.021659291084499,0.4807063709819151
3552,0.03042348202178,0.6458195160314958
3558,0.0067429008666945,0.1058374221340573
3571,0.1118032845914438,0.7175717576467345
3572,0.0240275643780023,0.8228433612400269
3579,0.0051203839138603,7.646863156903108e-12
3591,0.0202215390883726,0.39585271514583
3598,0.1470844833115327,0.8088441597080998
3618,0.0153124478170739,0.4889160718489723
3619,0.0029066273102516,7.794657619277116e-13
3623,0.0482553990581641,0.5304091555760094
3624,0.0029144123180984,0.0563444293302216
3626,0.0655258354999702,0.6481078420163168
3642,0.0173313052091101,0.3729352978210333
3643,0.0270327739529377,0.5432715526378998
3646,0.0193061005495703,0.4891842343931244
3647,0.0205425817145586,0.6535500437269915
3651,0.0043992449509207,0.2977878284140587
3667,0.010738818618449,0.1535104158646677
3675,0.0025253085259544,0.1382072534214254
3677,0.0043800397919351,0.1170629588198189
3681,0.7804649170580505,1.251023711770214
3689,0.0405310414457371,0.3459549552958508
3694,0.0030931342830229,0.2882786412613532
3733,0.0258835199685398,0.4136418039983457
3756,0.1867513714887305,1.0022407431342175
3794,0.0025995994220423,0.0663736826681922
3795,0.5054317372901957,1.0318296037054873
3797,0.0850256002651459,0.7971815437340442
3808,0.7008371107694491,1.37479819383499
3810,0.005390495511948,2.7358693364421018e-11
3819,0.002943477675655,1.653733850645444e-12
3826,0.0147529907455703,0.4326800637615692
3829,0.0110177840500965,0.3813000554969552
3834,0.0074557072131315,0.0486298639601531
3837,0.0426814116396142,0.4963477406654242
3838,0.0056986008211585,0.4083660382125697
3842,0.3789722600330524,1.0628248052785396
3856,0.0023623746707691,0.1450312725393597
3857,0.002131232438586,1.1151551633665563e-11
3879,0.0047202588898331,0.0408347542404764
3884,0.0021511394695883,0.0405439162776906
3888,0.0059837243283403,0.3396640049383473
3892,0.008479132249629,0.2194570491283895
3905,0.0200009697589566,0.1849469158729766
3906,0.2010162686677363,0.9887292788316722
3907,0.0048792329526849,0.2301854679931458
3916,0.0961599310246124,0.9167849196565376
3922,0.006935646591123,0.0741427254534711
3946,0.0318996956143392,0.5615940679411137
3947,0.0072448626144797,0.1184590700576878
3950,5.37932438801363,2.5022672264082613
3952,0.0437780705341671,0.9078892331871814
3958,0.0090036207075813,0.1253433210496665
3970,0.0112210563515603,0.1633667489299274
3975,0.0219410212767166,0.6724140793532384
3979,0.0126145938504683,0.3435094509063676
3980,0.1395133299524155,1.009849918021712
3985,0.0373944925395638,0.6788835403769166
3986,0.0207218285456148,0.2923889129607994
4004,0.0071806786969269,0.3121413012261688
4007,0.0058214706525872,0.3594464808518154
4030,0.0170773518864775,0.3881608781093004
4044,0.014367936956544,0.2766690927331862
4049,0.0149442829298061,0.7114211674603593
4053,0.0350513909551306,0.6436462894377236
4064,0.9407125527780232,1.4535234685900635
4078,0.2469500362577173,1.1553240095506656
4093,0.0822538042199921,0.949968581622772
4112,0.038381400315952,0.5091013838848066
4120,0.1097730287001546,0.624779320413639
4124,0.0054153222307576,0.1580475149867604
4129,0.0202693180153486,0.6103523318591918
4145,0.0155377043998509,0.5257004368377
4146,0.0050126742848692,0.2926254328488337
4160,0.0687539966665763,0.8539726416398246
4176,0.025451098002887,0.6718369565664286
4177,0.0211950294237194,0.5861578158821128
4180,0.2403397839002957,1.0621380960242617
4182,0.0572312208202701,0.8991248653194042
4203,0.0032457782284419,0.1518601733834584
4204,0.0071493182576252,0.3053466052460173
4208,0.005624371052213,0.2194366036252684
4210,0.006575609624015,1.3797252884976068e-12
4216,0.8641212836685652,1.1877587874143962
4217,0.4237570760931446,1.4573579477358645
4219,0.0042047213266531,4.3589339795553433e-13
4238,0.294094963876826,1.2690362715733603
4244,0.0029959181959891,0.0254805723106889
4245,0.3049506837464861,1.1241047452490407
4260,0.1083437726796633,0.9187239872058746
4264,0.0114869125517991,1.4024526005743382e-12
4267,0.0025573499253926,0.0273304542751799
4283,0.0078115005981806,0.0233481330443043
4287,0.0049399993671759,0.2562326794251572
4293,0.0075478256051847,0.2854463973895219
4295,0.0467072897253769,0.8183815475371363
4300,0.026902610887214,0.3931361191177221
4322,0.0060269979928149,2.1661615250799883e-15
4328,8.326100742000582,1.957803027195364
4332,0.0065350976305813,0.0685081433078513
4355,0.0303684747713727,0.3767970370778771
4380,0.0070488358754206,0.3502353936164107
4381,0.0630107028272605,0.7276919109725526
4390,0.18884736321884,0.9877065910105752
4396,0.1780542934711687,1.249569223698569
4402,0.1484031580640735,0.9157491942503068
4405,0.6762588400128532,1.416274103783031
4413,0.0349692960443608,0.3526609269283584
4431,0.014633174893417,0.2899648922327875
4439,0.1523055818291767,1.0880348433391354
4444,0.0113781427469495,0.3376309744188981
4455,0.0037466261553027,0.0128623596048501
4467,0.0073228490718355,4.408706354631244e-11
4472,0.0267179839113729,0.5781421243073204
4481,0.0093095701669802,0.2162718452650358
4486,0.0096436828393929,0.2273049276896012
4488,0.0292189640139103,0.5614245714052988
4489,0.0106688878868825,0.124285173024595
4496,0.2297282628490976,1.016072888429493
4500,0.2985807404073259,1.0519717418080046
4520,0.0078328327522051,0.4307639729547751
4522,0.0148263627332585,0.5489545643574109
4524,0.0036442361647638,0.2007383932835794
4525,0.061434569989579,0.7811631369371772
4527,0.0023324115010084,1.337717537596738e-12
4530,0.1257756284488744,0.7782497460059282
4534,0.0168399267677975,0.5445487155520361
4551,0.0178239556513621,0.3208541569233265
4561,0.0178093434723511,0.4658359476395582
4583,0.0176451996998111,0.4037966620391356
4588,0.0466853237526189,0.312432768720792
4597,0.0298700710349452,0.5097927885781977
4615,0.0082810445319952,0.2110889489717196
4617,0.0120739034476364,0.1195175605567608
4618,0.0223509581343938,0.7039919558657804
4621,0.0303182649850103,0.3319284723053659
4624,0.0057724974894832,0.3134004906920092
4632,0.0080093180272104,0.196264332916164
4633,3.112374943933872,1.888786855390482
4636,1.0973005443921358,1.5655294866282168
4637,0.0013274586878342,0.0090954075231852
4639,0.016293137117588,0.5318873661207169
4644,0.0041975300029787,0.3365326711636825
4655,0.0245935290470762,0.6791288760141577
4662,0.0943175877760731,0.675831392790813
4666,0.0456422684004985,0.3727306359476435
4667,0.0728700500385625,0.698450235570942
4674,0.0386064261195471,0.6281371787856999
4675,0.0011587833698102,2.1867623129203365e-11
4688,0.0853047481407475,0.8107713575406473
4689,0.0305365821793169,0.6752307510203388
4700,0.1569497367420732,0.9076917674807604
4703,0.0601568799843958,0.5186525835483953
4705,0.0543667664996499,0.4675472921449694
4723,0.0066208848012217,0.3557771446974792
4733,0.0186179661308988,0.4294306546496093
4737,0.0752240011625725,0.7539410730605971
4764,0.0046553400762267,1.5868751672193877e-11
4772,0.1953637061034916,0.8183843523484139
4780,0.0585014018215594,0.6789404471398216
4796,0.0169691710253677,0.6642390650972885
4798,0.0669962186524601,0.7483617503247976
4813,0.0274201109304059,0.1843430457468224
4819,0.0372882179506107,0.4185841899053727
4830,0.0034134608950205,1.8683173663686782e-16
4833,0.0022149885732798,0.0423858396497553
4836,0.043554533816692,0.8423031806549847
4840,0.0081580681606268,0.1440775606468467
4845,0.036817316002483,0.5269686878714136
4848,0.0281289224337066,0.4335981317450764
4850,461.01642495812666,4.134817395324772
4860,0.1627292514455739,1.071198069661308
4872,0.0599354482942665,0.4480864176391142
4874,0.0158221478073489,0.5546714585945377
4875,0.1787135968773089,0.7911173754340968
4878,0.1040623438495749,0.9259357600054468
4879,0.0044794478619912,0.1083582300342605
4888,0.0103106576921487,0.416291414453964
4901,0.0004439502844102,0.0075108000373355
4905,0.0321590127508808,0.6050760579805801
4909,0.0287792669801952,0.4349338456372879
4930,0.0290079840510436,0.5862715652509917
