track_id,condition,D_fit,alpha_fit,r2_fit
1,Tg_30min,0.25804534462626655,1.112079492341131,0.9934488237707484
4,Tg_30min,3.6395393381219026,1.6319809018544813,0.9967298313891229
5,Tg_30min,0.019932682371636534,0.34417542538312534,0.499179101495555
7,Tg_30min,0.06438351751441963,0.6746632207917301,0.980128514891082
9,Tg_30min,0.16387669333735433,0.9242840866366011,0.9893449094917492
10,Tg_30min,0.10535497149314423,1.0678977600917599,0.9677347614527434
13,Tg_30min,0.05595068991033148,0.7419561684882464,0.9561533642502053
15,Tg_30min,0.21122589286908772,0.9090530343362295,0.9987449229519028
17,Tg_30min,0.4246872809607528,0.9953268240405888,0.9957375535375343
18,Tg_30min,0.5992060045551479,1.11554605774641,0.9991764808696192
20,Tg_30min,1.2335054475017848,1.1763786323521763,0.9994370360772434
21,Tg_30min,0.42736816860731885,1.2036468437528507,0.9945487718083269
22,Tg_30min,0.010758844041331102,0.21286436365783054,0.3527581075877424
24,Tg_30min,0.4350806880747042,1.0106388405388196,0.9992412758050536
26,Tg_30min,21.20801947489151,2.9873886655745343,0.7805054029328238
28,Tg_30min,0.21082317803826162,1.0091320425129195,0.9964235031414146
29,Tg_30min,0.23743664413088988,1.0437668029420875,0.9992507103401125
30,Tg_30min,0.3348146731066267,0.9536312874638004,0.9907152273617544
31,Tg_30min,0.20668703004048009,0.6720417255947596,0.9715429386443896
32,Tg_30min,0.1852691997950496,0.855743713051834,0.9901519318609641
33,Tg_30min,0.14884201119360907,0.8494087910228291,0.9934253979331632
34,Tg_30min,0.11013456160768495,0.7343265870104538,0.9959652499972822
36,Tg_30min,0.35495024292177957,0.9729852577494714,0.9905764964872481
40,Tg_30min,0.040114815036589965,0.5082922176701775,0.9046254411983613
41,Tg_30min,3.512495038522243,1.6157759713210869,0.9907679589411033
42,Tg_30min,0.8298483500905909,1.2810686674175389,0.9991950487549335
44,Tg_30min,0.03096197680202781,0.6044108989463739,0.8647210718666923
45,Tg_30min,0.548246509956988,1.2211475352624832,0.997977887135176
46,Tg_30min,0.06429318789486799,0.7089770877759494,0.9936288806556052
47,Tg_30min,0.5322693729568606,1.1549112909514068,0.9965253824289838
49,Tg_30min,0.6567722276735093,1.1900945024214018,0.9970766887769621
52,Tg_30min,0.2047322230888127,1.1837023506168356,0.9972682862869169
53,Tg_30min,0.29867399885590223,0.9988407054343185,0.9988708515717915
54,Tg_30min,1.1063433321166842,1.2116097992054993,0.9996999663176069
55,Tg_30min,0.043830496745053196,0.5076063161175888,0.865908547471016
56,Tg_30min,0.11868666590345069,0.6323731089445364,0.9235762833012693
58,Tg_30min,0.07716306800536654,0.5015376205633758,0.9224460714842939
59,Tg_30min,0.7761262635433417,1.3159838834421351,0.9962243117439032
60,Tg_30min,0.22085186553761962,0.9896857782737839,0.9952809935495197
63,Tg_30min,0.5942911382129017,1.1746680985757851,0.9990620809752633
65,Tg_30min,0.12883336546417767,0.8919901633539908,0.9957735195479828
66,Tg_30min,0.13411845866139255,0.8351071393391455,0.9981910777535787
67,Tg_30min,0.6342888604030505,1.1436980452558274,0.9952134736811858
68,Tg_30min,0.07583689078113189,0.9025724523820423,0.9978058932815759
71,Tg_30min,0.30366168946160205,0.8370458270381599,0.9905713152998817
72,Tg_30min,3.175587424535953,1.6758827975157633,0.9791204992284213
73,Tg_30min,0.2400201848107574,0.9115371901571925,0.9990235442497645
74,Tg_30min,0.021090611152289676,0.24916300317519038,0.47991064987908294
75,Tg_30min,0.4060941495290664,1.1986080497510896,0.9948151970254389
76,Tg_30min,0.043325865305988275,0.6218867161373973,0.9644886489508214
77,Tg_30min,0.0836274644417763,0.9161659271657174,0.9972248107884009
80,Tg_30min,0.4932977974019293,1.0528826950406895,0.99921043239396
81,Tg_30min,0.3256959118380214,0.996563807835052,0.9997909059243432
